5 stars_count,5 stars_average_score,4 stars_count,4 stars_average_score,3 stars_count,3 stars_average_score,1 star_count,1 star_average_score,2 stars_count,2 stars_average_score
1.0,0.9037525653839111,,,,,,,,
18.0,0.7692557308408949,3.0,0.5972419679164886,1.0,0.36467424035072327,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
4.0,0.623442605137825,2.0,0.8309440612792969,1.0,0.7031153440475464,,,,
5.0,0.689031720161438,1.0,0.459939569234848,,,,,,
458.0,0.6868512312267545,232.0,0.5641802806278755,74.0,0.5171660366090568,23.0,0.6706407769866611,24.0,0.4605737167100112
40.0,0.722136877477169,12.0,0.5545941193898519,1.0,0.426119327545166,,,,
11.0,0.752253922549161,1.0,0.6143947839736938,,,1.0,0.7744075655937195,,
2.0,0.6994528770446777,,,,,,,2.0,0.43313466012477875
,,,,1.0,0.251864492893219,,,,
17.0,0.7122955059303957,5.0,0.5836139976978302,1.0,0.41290733218193054,,,3.0,0.4064488311608632
,,,,1.0,0.251864492893219,,,,
42.0,0.6894098761535826,6.0,0.5619341731071472,,,1.0,0.5501123070716858,1.0,0.4960002899169922
144.0,0.7057926930073235,60.0,0.5853895192344983,7.0,0.5073107736451286,,,1.0,0.5947173237800598
13.0,0.6799985262063833,5.0,0.4977631151676178,3.0,0.5436447660128275,5.0,0.6274152636528015,1.0,0.4807988405227661
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
37.0,0.7592490395984134,10.0,0.5036766529083252,,,,,1.0,0.264011025428772
11.0,0.7528384165330366,,,,,,,,
,,,,1.0,0.251864492893219,,,,
7.0,0.7235903569630214,,,,,,,,
7.0,0.7720627103533063,,,,,,,,
3.0,0.6407553950945536,2.0,0.544915497303009,,,,,,
,,,,1.0,0.251864492893219,,,,
11.0,0.7629116556861184,7.0,0.554955495255334,1.0,0.2584688663482666,2.0,0.6534967720508575,,
9.0,0.710136612256368,,,,,,,,
1.0,0.459563285112381,,,,,,,,
,,,,1.0,0.251864492893219,,,,
6.0,0.7880706389745077,,,,,,,,
16.0,0.7265250887721777,6.0,0.6335853238900503,,,,,,
88.0,0.7249943756244399,26.0,0.5609125873217216,3.0,0.4305063287417094,,,,
19.0,0.8041226926602816,6.0,0.5306102633476257,,,,,1.0,0.5101306438446045
2.0,0.702064573764801,2.0,0.5451129525899887,,,,,,
39.0,0.7428580683011275,9.0,0.5412571330865225,3.0,0.35297547777493793,,,1.0,0.564306378364563
1.0,0.493137389421463,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
7.0,0.7520097834723336,3.0,0.5601573983828226,,,,,1.0,0.4939905107021332
117.0,0.7226616956739345,45.0,0.5729318433337741,1.0,0.5104472637176514,1.0,0.49568647146224976,1.0,0.5484392642974854
38.0,0.7261809189068643,8.0,0.5392627827823162,1.0,0.38114938139915466,,,1.0,0.5964518785476685
,,,,,,,,1.0,0.4538140892982483
84.0,0.6893745071831203,32.0,0.5829667150974274,4.0,0.43354717642068863,,,1.0,0.525350034236908
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
13.0,0.6998552290292887,8.0,0.5692974552512169,2.0,0.3702652156352997,1.0,0.5938457250595093,,
49.0,0.7513941867010934,17.0,0.5440618010128245,4.0,0.3646192289888859,,,,
2.0,0.6696661710739136,1.0,0.7225782871246338,,,,,,
,,1.0,0.6284986138343811,,,,,,
,,,,1.0,0.251864492893219,,,,
32.0,0.7146727871149778,12.0,0.5643726388613383,,,,,,
,,,,1.0,0.251864492893219,,,,
100.0,0.735994855761528,21.0,0.5330082830928621,2.0,0.4451841562986374,,,,
5.0,0.7539833903312683,2.0,0.4965914934873581,,,,,,
,,,,1.0,0.251864492893219,,,,
109.0,0.7018252261188052,27.0,0.5583004200900042,2.0,0.5244175493717194,,,,
,,,,1.0,0.251864492893219,,,,
6.0,0.724450925985972,2.0,0.584323912858963,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
103.0,0.7765674631572465,12.0,0.5399213333924612,,,,,,
1.0,0.5491690635681152,,,,,,,,
16.0,0.655085101723671,13.0,0.5481212551777179,2.0,0.6205057501792908,1.0,0.574573278427124,,
1.0,0.5890472531318665,3.0,0.5740605394045512,,,,,,
5.0,0.6813074231147767,2.0,0.5793724656105042,,,,,,
,,,,1.0,0.251864492893219,,,,
10.0,0.8120352625846863,1.0,0.6371031403541565,,,,,,
164.0,0.7735869057658242,35.0,0.5197666168212891,4.0,0.4677147641777992,,,,
8.0,0.6996933706104755,3.0,0.5600400865077972,,,,,1.0,0.3099317252635956
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
36.0,0.7913399901654985,7.0,0.5939502247742244,,,,,1.0,0.3239683210849762
6.0,0.776935358842214,,,,,,,,
,,,,1.0,0.251864492893219,,,,
14.0,0.6954655455691474,1.0,0.604911744594574,,,,,,
141.0,0.6979444092469858,48.0,0.5452568934609493,6.0,0.5107480188210806,1.0,0.48720234632492065,1.0,0.5094659328460693
2.0,0.7742415964603424,3.0,0.5424999992052714,2.0,0.6783828437328339,,,1.0,0.34122025966644287
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
10.0,0.7408373415470123,4.0,0.5774905681610107,,,,,,
2.0,0.7776060998439789,1.0,0.4042094051837921,,,2.0,0.8588032424449921,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.6399267911911011,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
15.0,0.7424947202205658,3.0,0.6293414731820425,1.0,0.4573073983192444,,,1.0,0.4953257441520691
5.0,0.781347119808197,6.0,0.6351273606220881,,,,,2.0,0.4868983179330826
28.0,0.7199080501283918,6.0,0.6036426027615865,1.0,0.3453727662563324,,,1.0,0.5060337781906128
54.0,0.7063458142457185,22.0,0.6449082182212309,1.0,0.3014426529407501,4.0,0.5830579549074173,,
29.0,0.7551114538620258,4.0,0.6214473843574524,,,,,1.0,0.4702865779399872
,,,,1.0,0.251864492893219,,,,
2.0,0.6330913603305817,,,,,,,,
47.0,0.7093325314369607,17.0,0.5375044258201823,1.0,0.32719874382019043,1.0,0.8202120661735535,,
,,,,1.0,0.251864492893219,,,,
34.0,0.6990602454718422,11.0,0.5981560024348173,3.0,0.5001635551452637,,,2.0,0.5170188546180725
,,,,1.0,0.251864492893219,,,,
3.0,0.7789901494979858,,,,,,,,
3.0,0.6895294388135275,,,,,,,,
1.0,0.8208973407745361,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.5861907005310059,,,,
125.0,0.6331172575950622,131.0,0.5374714709420241,41.0,0.4780909382715458,3.0,0.44388048847516376,15.0,0.4477069060007731
26.0,0.6941695396716778,8.0,0.5226387977600098,1.0,0.6743482947349548,,,,
153.0,0.7286285956700643,49.0,0.5603668768795169,2.0,0.4023137092590332,2.0,0.858074277639389,2.0,0.49678047001361847
40.0,0.6884681135416031,13.0,0.5298964541692001,2.0,0.6276315450668335,1.0,0.4482029676437378,,
2.0,0.859723836183548,,,,,,,,
6.0,0.7505890429019928,1.0,0.5255779027938843,,,,,,
23.0,0.7302545231321583,6.0,0.5681973397731781,1.0,0.4060523211956024,,,2.0,0.4293574243783951
4.0,0.8055652529001236,,,1.0,0.38102951645851135,,,,
,,,,1.0,0.251864492893219,,,,
17.0,0.7578063852646771,5.0,0.5415762782096862,,,,,,
18.0,0.6666975915431976,1.0,0.547210156917572,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
137.0,0.7338613354376633,33.0,0.542228998559894,1.0,0.38527214527130127,,,,
30.0,0.7434121718009313,4.0,0.6406270265579224,3.0,0.4238089323043823,1.0,0.5365773439407349,2.0,0.5581063032150269
,,1.0,0.4563995897769928,,,,,,
32.0,0.7030750783160329,8.0,0.5355420708656311,,,,,,
179.0,0.6951778008285181,73.0,0.5794856621794504,11.0,0.43788105520335113,1.0,0.9562929272651672,11.0,0.4857111762870442
87.0,0.7407482036913948,37.0,0.5692269375195375,7.0,0.5639308052403587,,,2.0,0.4953581541776657
19.0,0.6641081508837248,9.0,0.5197917819023132,,,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.8293502926826477,,,,,,,,
15.0,0.6941469530264537,10.0,0.6525649666786194,2.0,0.42816369235515594,,,1.0,0.3757796883583069
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
46.0,0.7367840448151464,18.0,0.5580233749416139,3.0,0.42397236824035645,1.0,0.7039589285850525,,
55.0,0.7565685597333041,9.0,0.5528190433979034,2.0,0.4993683099746704,,,,
,,,,1.0,0.46514829993247986,,,,
2.0,0.6700603067874908,2.0,0.5544428825378418,,,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.6860308647155762,,,,,,,,
,,,,1.0,0.251864492893219,,,,
166.0,0.7923613165516451,11.0,0.47397422790527344,3.0,0.2951743006706238,,,1.0,0.3581908047199249
,,,,1.0,0.251864492893219,,,,
75.0,0.7493985247612,13.0,0.5688073520477002,,,1.0,0.5107515454292297,1.0,0.4461185038089752
18.0,0.7549838456842635,1.0,0.4940809905529022,,,,,,
41.0,0.6949632734787173,11.0,0.5503102080388502,3.0,0.4122914969921112,1.0,0.7237398028373718,1.0,0.33736369013786316
99.0,0.7274831689969458,25.0,0.5823848426342011,7.0,0.42007425001689364,,,1.0,0.5684954524040222
46.0,0.7496065328950468,8.0,0.5563728213310242,,,1.0,0.4306045472621918,,
97.0,0.754219712363076,19.0,0.539588633336519,2.0,0.3348217010498047,,,,
,,,,1.0,0.251864492893219,,,,
3.0,0.6997680068016052,,,,,,,,
102.0,0.793301132087614,17.0,0.5714313230093788,,,,,,
39.0,0.7064227217283005,7.0,0.5250064602919987,,,,,,
,,,,1.0,0.251864492893219,,,,
8.0,0.750117614865303,4.0,0.47462160140275955,1.0,0.5583465695381165,,,,
1.0,0.8348662257194519,,,,,,,1.0,0.5194103717803955
12.0,0.7468343625466028,,,,,1.0,0.48222291469573975,,
1.0,0.575352668762207,1.0,0.7701950669288635,,,1.0,0.45116013288497925,,
42.0,0.7263761943294889,18.0,0.5447638680537542,1.0,0.42210257053375244,1.0,0.26110097765922546,,
33.0,0.7237418366200996,13.0,0.583433027450855,3.0,0.3808414936065674,1.0,0.4359463155269623,1.0,0.4254545271396637
11.0,0.7184689153324474,2.0,0.5553143918514252,,,,,,
,,,,1.0,0.251864492893219,,,,
17.0,0.7502611156772164,7.0,0.5687904485634395,,,,,,
6.0,0.6656951308250427,2.0,0.5676349401473999,,,,,1.0,0.3895402252674103
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.47712528705596924,,,,
17.0,0.6738114374525407,3.0,0.5898810625076294,2.0,0.4194849580526352,,,,
39.0,0.7779169816237229,5.0,0.5121900200843811,,,,,,
21.0,0.7703799264771598,6.0,0.5790568391482035,,,,,,
1.0,0.7783865928649902,1.0,0.5161941647529602,,,,,,
119.0,0.7252130275513945,32.0,0.5697207935154438,3.0,0.5109857618808746,,,2.0,0.3216342478990555
39.0,0.6684782864191593,23.0,0.5163284164407979,3.0,0.5621253053347269,2.0,0.8905706107616425,6.0,0.47058477501074475
1.0,0.8369713425636292,,,,,,,,
1.0,0.8342446684837341,,,,,,,,
,,,,1.0,0.251864492893219,,,,
9.0,0.6918067071172926,2.0,0.6669068932533264,1.0,0.6695708632469177,,,,
2.0,0.5980854332447052,1.0,0.490415096282959,,,,,,
12.0,0.7694558079044024,4.0,0.6398527324199677,1.0,0.48471954464912415,,,,
4.0,0.7526076138019562,,,1.0,0.4307843744754791,,,,
19.0,0.6656202077865601,2.0,0.4820004403591156,,,,,,
1.0,0.7561106085777283,2.0,0.5785672217607498,,,,,,
1.0,0.6856691241264343,2.0,0.6019248962402344,,,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.5174559354782104,1.0,0.6074095964431763,,,,,1.0,0.4312807023525238
3.0,0.6854547361532847,1.0,0.543130099773407,,,,,,
63.0,0.7145112814411284,21.0,0.6179713833899725,4.0,0.39373629540205,,,1.0,0.3760833740234375
10.0,0.6867745995521546,2.0,0.5121653378009796,,,,,,
,,,,1.0,0.251864492893219,,,,
,,1.0,0.5159389972686768,,,,,,
3.0,0.6025508244832357,1.0,0.3209715783596039,1.0,0.5222110152244568,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,,,1.0,0.46190744638442993,,
7.0,0.810786247253418,3.0,0.6991465091705322,,,,,,
10.0,0.7493716239929199,7.0,0.6451397027288165,1.0,0.38769423961639404,2.0,0.6198071539402008,2.0,0.3795262724161148
4.0,0.7137203216552734,4.0,0.5612102895975113,,,,,,
129.0,0.7380245658316353,19.0,0.5670755631045291,8.0,0.5217717625200748,,,2.0,0.42982326447963715
2.0,0.6936072409152985,,,,,,,,
3.0,0.7644961078961691,2.0,0.6166242063045502,,,,,,
2.0,0.6758272647857666,,,,,,,,
10.0,0.7225150167942047,4.0,0.5742686688899994,,,,,,
11.0,0.6957752054387872,2.0,0.5235555022954941,,,,,,
34.0,0.7349379430798924,11.0,0.5428806651722301,5.0,0.5239228427410125,,,,
,,,,1.0,0.251864492893219,,,,
28.0,0.6534222023827689,6.0,0.61304771900177,,,1.0,0.6133567690849304,1.0,0.3950256109237671
,,,,1.0,0.251864492893219,,,,
9.0,0.7135763764381409,5.0,0.5871297121047974,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
11.0,0.7679343982176348,8.0,0.5977948419749737,,,1.0,0.7735728621482849,,
,,,,1.0,0.251864492893219,,,,
14.0,0.6708664745092392,7.0,0.556616655417851,1.0,0.48148781061172485,,,,
59.0,0.7670980914164398,16.0,0.6048554163426161,1.0,0.40287235379219055,,,,
,,,,1.0,0.251864492893219,,,,
72.0,0.7367777571909957,24.0,0.5533872507512569,4.0,0.5156444609165192,3.0,0.6926989157994589,3.0,0.44321773449579877
120.0,0.7011493692795435,55.0,0.5613292769952254,5.0,0.5579956233501434,3.0,0.49447814126809436,1.0,0.5134448409080505
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
10.0,0.7483276903629303,5.0,0.5297851145267487,,,,,,
1.0,0.5646736025810242,,,,,,,,
3.0,0.8757086793581644,,,1.0,0.6073219776153564,,,,
2.0,0.669099360704422,,,,,,,,
2.0,0.8411173522472382,,,,,,,,
6.0,0.7241918047269186,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
3.0,0.7574999332427979,1.0,0.6222613453865051,,,,,,
6.0,0.7610257267951965,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
59.0,0.7257823736990913,21.0,0.5768958174047016,,,1.0,0.2152460813522339,1.0,0.5706536173820496
4.0,0.7851139456033707,4.0,0.711070328950882,1.0,0.32806867361068726,,,,
13.0,0.720482546549577,3.0,0.646329790353775,,,2.0,0.44159623980522156,1.0,0.505056619644165
138.0,0.7274592695892721,48.0,0.5747385453432798,6.0,0.5647242814302444,,,,
160.0,0.7014036552980543,79.0,0.5997887891304644,6.0,0.5142525384823481,1.0,0.6219409108161926,9.0,0.5206558075216081
7.0,0.7176499622208732,3.0,0.5699606140454611,1.0,0.2539339065551758,,,1.0,0.495155930519104
12.0,0.7885850469271342,2.0,0.5604207515716553,,,,,,
3.0,0.7994306087493896,2.0,0.5158044993877411,,,,,,
61.0,0.7236359173157176,17.0,0.5315451762255501,5.0,0.3844435095787048,1.0,0.9378876686096191,4.0,0.4368162602186203
5.0,0.768665075302124,7.0,0.6442820600100926,,,,,,
,,,,1.0,0.251864492893219,,,,
51.0,0.7308690483663597,30.0,0.6009806871414185,7.0,0.5359623006411961,,,1.0,0.4895002543926239
70.0,0.7255267539194652,25.0,0.5979959654808045,3.0,0.39456380407015484,1.0,0.3516992926597595,1.0,0.46574947237968445
34.0,0.7406601239653194,9.0,0.5792575942145454,,,,,,
65.0,0.7279633233180413,14.0,0.5628653700862613,5.0,0.4908255398273468,,,2.0,0.396280899643898
17.0,0.7388052607283873,1.0,0.5472115278244019,,,,,,
142.0,0.719586376782874,41.0,0.5828991634089772,4.0,0.4289429150521755,,,,
3.0,0.658105750878652,2.0,0.5091495364904404,,,,,,
,,,,1.0,0.251864492893219,,,,
116.0,0.7398506582810961,20.0,0.5685649082064629,1.0,0.5225052833557129,1.0,0.31060630083084106,1.0,0.24921900033950806
209.0,0.7206678403336466,57.0,0.5757069530194265,4.0,0.4321119412779808,,,2.0,0.5308374613523483
10.0,0.7175043761730194,3.0,0.6101736227671305,1.0,0.44132575392723083,,,,
4.0,0.7678049355745316,6.0,0.629674419760704,3.0,0.4437791009744008,,,,
7.0,0.6988876376833234,2.0,0.5721800625324249,1.0,0.6941955089569092,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.6626699864864349,3.0,0.5220140218734741,,,,,,
66.0,0.6859647622614196,26.0,0.5782466198389347,3.0,0.5385953485965729,,,1.0,0.5140981078147888
,,,,1.0,0.251864492893219,,,,
73.0,0.6696251349089897,32.0,0.5384456617757678,4.0,0.45075494796037674,2.0,0.551264077425003,7.0,0.44222322957856314
11.0,0.7106378674507141,1.0,0.5356107950210571,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
136.0,0.7369108274579048,33.0,0.5353542006377018,5.0,0.42056444883346555,10.0,0.7382984846830368,3.0,0.4675604005654653
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
9.0,0.6462769011656443,7.0,0.5839821227959224,,,,,,
137.0,0.7503155280638786,19.0,0.6097977882937381,3.0,0.3535817364851634,,,,
25.0,0.7636888599395752,3.0,0.622040867805481,,,,,,
21.0,0.7393724421660105,7.0,0.5473349264689854,1.0,0.3193018138408661,1.0,0.569926917552948,,
4.0,0.593756876885891,2.0,0.6481059789657593,,,,,,
1.0,0.7602700591087341,,,,,,,,
140.0,0.7745624506047794,21.0,0.6023894661948794,2.0,0.4327029287815094,,,1.0,0.26182082295417786
,,1.0,0.5234619379043579,,,,,,
2.0,0.6709198355674744,1.0,0.6717035174369812,,,1.0,0.7905064821243286,,
,,,,1.0,0.251864492893219,,,,
82.0,0.7417107424358043,9.0,0.55975983871354,,,,,1.0,0.49759018421173096
14.0,0.6290993179593768,2.0,0.5391446948051453,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
25.0,0.7048079884052276,3.0,0.4922085801760356,1.0,0.5053362846374512,,,,
,,,,1.0,0.251864492893219,,,,
12.0,0.8105918318033218,5.0,0.6573032975196839,3.0,0.47393112381299335,1.0,0.38970494270324707,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
6.0,0.7770652969678243,4.0,0.5557901114225388,,,,,,
68.0,0.7534747272729874,21.0,0.5706208603722709,1.0,0.4091659486293793,1.0,0.42915859818458557,2.0,0.2592395395040512
23.0,0.7539062474084937,11.0,0.5935999046672474,1.0,0.49763327836990356,,,,
46.0,0.7032571285963058,13.0,0.566465627688628,3.0,0.6028034587701162,,,1.0,0.5237936973571777
30.0,0.7488660196463267,2.0,0.5784077644348145,,,,,,
,,,,1.0,0.251864492893219,,,,
72.0,0.6981794892085923,43.0,0.581055820681328,1.0,0.5464444160461426,1.0,0.7184399366378784,3.0,0.41217172145843506
27.0,0.6902854652316482,17.0,0.6441236927228815,2.0,0.492588609457016,,,,
5.0,0.7103679239749908,2.0,0.6855113208293915,1.0,0.3624412715435028,1.0,0.878785252571106,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.6255815029144287,1.0,0.5163429379463196,,,,,,
11.0,0.7476548823443326,2.0,0.5307897627353668,,,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.7357664108276367,1.0,0.48453930020332336,,,,,,
19.0,0.6854163125941628,7.0,0.5338403880596161,,,1.0,0.6243950128555298,2.0,0.44502659142017365
36.0,0.7414161885778109,14.0,0.5654415488243103,1.0,0.28927671909332275,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
12.0,0.7399949456254641,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.8040412962436676,,,,,,,,
11.0,0.7498711997812445,1.0,0.5630140900611877,,,,,,
65.0,0.7003181801392482,32.0,0.5528959054499865,8.0,0.5284871235489845,,,1.0,0.40395528078079224
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
74.0,0.6975491731553465,36.0,0.5757960395680534,1.0,0.608789324760437,,,1.0,0.3571063280105591
34.0,0.6403220725410125,13.0,0.5698724549550277,5.0,0.5411835312843323,2.0,0.5472325533628464,,
17.0,0.7477353951510262,5.0,0.5944409906864166,,,,,,
2.0,0.8765962719917297,3.0,0.4680006206035614,,,,,,
45.0,0.6962966296407912,26.0,0.553997774536793,2.0,0.3888275623321533,,,4.0,0.3743661195039749
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.9048563838005066,,,,,,,,
12.0,0.6641130844751993,7.0,0.6146033832005092,5.0,0.4124466717243195,,,,
,,,,1.0,0.251864492893219,,,,
52.0,0.7131142576153462,16.0,0.5671051368117332,6.0,0.48083192110061646,1.0,0.6547786593437195,8.0,0.4683258533477783
,,,,1.0,0.251864492893219,,,,
1.0,0.9068202972412109,2.0,0.6611636877059937,1.0,0.4839821457862854,,,1.0,0.4447166919708252
2.0,0.8222945034503937,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.8693777918815613,,,,,,,,
21.0,0.6904851964541844,19.0,0.5937201521898571,4.0,0.6323981285095215,1.0,0.8792679309844971,3.0,0.4686238467693329
52.0,0.7603309635932629,14.0,0.6171711576836449,4.0,0.4658312648534775,,,2.0,0.49364982545375824
1.0,0.7641878724098206,,,,,,,,
3.0,0.49666741490364075,3.0,0.43773528933525085,,,1.0,0.42162060737609863,,
34.0,0.7370108742924297,3.0,0.4095531105995178,2.0,0.38753168284893036,2.0,0.7124276459217072,2.0,0.4721987694501877
,,,,1.0,0.251864492893219,,,,
4.0,0.6449981182813644,1.0,0.6011468768119812,,,,,,
4.0,0.6579355001449585,3.0,0.5901561677455902,,,1.0,0.7262688875198364,,
5.0,0.8331860661506653,2.0,0.5095473676919937,,,,,,
43.0,0.67113675003828,20.0,0.5433040902018547,2.0,0.4009215831756592,,,1.0,0.4485374689102173
144.0,0.7250058406756984,28.0,0.5166312647717339,2.0,0.3341357856988907,1.0,0.26319363713264465,1.0,0.4069106876850128
22.0,0.7292593920772726,7.0,0.4942189157009125,1.0,0.5679861307144165,,,,
,,,,1.0,0.251864492893219,,,,
63.0,0.765266842312283,14.0,0.5518062242439815,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.7691459059715271,,,1.0,0.49355244636535645,,,,
4.0,0.5864877179265022,,,,,,,,
5.0,0.7009884715080261,,,,,,,,
17.0,0.6847059744245866,5.0,0.5632874250411988,1.0,0.4861685633659363,,,,
1.0,0.8144426941871643,,,,,,,,
13.0,0.7556546192902786,3.0,0.6470142205556234,,,,,,
1.0,0.6248542070388794,,,,,,,,
1.0,0.6348922848701477,2.0,0.5319373607635498,,,,,,
26.0,0.7495207740710332,2.0,0.5250768512487411,1.0,0.41142159700393677,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.5463098287582397,,,,,,,,
37.0,0.6910155093347704,11.0,0.49518073146993463,2.0,0.33886556327342987,,,,
34.0,0.7248666479307062,12.0,0.565977156162262,2.0,0.4299835115671158,,,1.0,0.3055528998374939
260.0,0.7045551900680248,123.0,0.5918640930478166,16.0,0.4728984236717224,3.0,0.85048375527064,4.0,0.4736441746354103
153.0,0.7512949823943618,30.0,0.5532105873028438,1.0,0.4918121099472046,1.0,0.796852707862854,,
,,,,1.0,0.251864492893219,,,,
62.0,0.7237335251223657,15.0,0.5491090416908264,2.0,0.3417426645755768,1.0,0.9389046430587769,,
211.0,0.7544438110143652,58.0,0.5789307648765629,2.0,0.3847423493862152,,,,
,,,,,,1.0,0.6220525503158569,,
40.0,0.7670266836881637,6.0,0.5742840319871902,,,,,,
41.0,0.6974618035118755,33.0,0.5583173406846595,4.0,0.4440576732158661,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
3.0,0.7814598083496094,2.0,0.6346710026264191,,,,,,
5.0,0.6574656367301941,1.0,0.6225308179855347,,,,,1.0,0.5172498822212219
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
17.0,0.681698764071745,5.0,0.581808191537857,2.0,0.5736667960882187,,,1.0,0.6039740443229675
,,1.0,0.5354698896408081,,,,,,
4.0,0.5928105562925339,2.0,0.5102485120296478,,,,,,
2.0,0.635530948638916,,,,,,,,
9.0,0.8303263452317979,1.0,0.7507101893424988,,,,,1.0,0.6012197732925415
97.0,0.7450956093896296,32.0,0.5559213999658823,5.0,0.4728737950325012,,,3.0,0.4292575617631276
50.0,0.7056992560625076,18.0,0.5642445368899239,1.0,0.6201161742210388,,,1.0,0.5482511520385742
465.0,0.7210893116330588,118.0,0.5336022359334817,12.0,0.43276313692331314,8.0,0.6201640460640192,8.0,0.3929240573197603
99.0,0.7441989126229527,23.0,0.5977861116761747,2.0,0.4512345790863037,,,1.0,0.6147134304046631
4.0,0.8026121854782104,,,,,,,,
,,,,1.0,0.251864492893219,,,,
8.0,0.7935735806822777,1.0,0.5615861415863037,,,1.0,0.5254154205322266,,
7.0,0.6916129163333348,1.0,0.5016587376594543,1.0,0.3480764329433441,,,,
4.0,0.7638793885707855,4.0,0.6437998935580254,,,,,1.0,0.49973103404045105
13.0,0.7035914155153128,1.0,0.39821961522102356,1.0,0.2539339065551758,,,2.0,0.5522048473358154
,,,,1.0,0.251864492893219,,,,
40.0,0.6936203338205814,20.0,0.6080136865377426,,,1.0,0.4985124170780182,,
,,1.0,0.5120130777359009,,,,,,
14.0,0.8086146797452655,1.0,0.5230740308761597,,,,,,
36.0,0.7603582334187295,3.0,0.5160260498523712,,,,,,
27.0,0.6623188069573155,9.0,0.5978777872191535,1.0,0.4272657334804535,1.0,0.3147793710231781,,
142.0,0.7357316751715163,34.0,0.5636074499172323,4.0,0.35428624600172043,,,,
1.0,0.4766128361225128,,,,,,,,
,,,,1.0,0.251864492893219,,,,
33.0,0.718076001514088,12.0,0.6549965639909109,1.0,0.315585732460022,,,,
1.0,0.849730908870697,,,,,,,,
2.0,0.7009504735469818,,,,,,,,
6.0,0.779481033484141,1.0,0.49696311354637146,,,,,,
100.0,0.7365626114606857,33.0,0.6037342512246334,7.0,0.5059365715299334,3.0,0.5240022937456766,5.0,0.5185342013835907
6.0,0.69412233432134,,,,,1.0,0.8743230700492859,,
5.0,0.7056781053543091,3.0,0.5232245127360026,,,,,,
,,1.0,0.641596257686615,,,,,,
